# step, loss function, Y0, learning rate, running time
2.160000000000000000e+02, 1.736013051617492238e+02, 7.521344994915844495e+01, 5.000000000000000000e-01, 1.715154109001159668e+02
2.170000000000000000e+02, 1.465154930292199822e+02, 7.523105556991905019e+01, 5.000000000000000000e-01, 1.722529139518737793e+02
2.180000000000000000e+02, 1.479683234889425592e+02, 7.523977903258797539e+01, 5.000000000000000000e-01, 1.731788589954376221e+02
2.190000000000000000e+02, 1.121635386297919723e+02, 7.525536705255387915e+01, 5.000000000000000000e-01, 1.741156888008117676e+02
2.200000000000000000e+02, 1.023979724399353870e+02, 7.527861413644258448e+01, 5.000000000000000000e-01, 1.750209078788757324e+02
2.210000000000000000e+02, 1.436383182173584032e+02, 7.530661260197402385e+01, 5.000000000000000000e-01, 1.756498868465423584e+02
2.220000000000000000e+02, 1.459405995009460071e+02, 7.533861099924291693e+01, 5.000000000000000000e-01, 1.764101738929748535e+02
2.230000000000000000e+02, 1.555695551215124226e+02, 7.536540254695003682e+01, 5.000000000000000000e-01, 1.773606719970703125e+02
2.240000000000000000e+02, 1.630573578788861937e+02, 7.539396515573211843e+01, 5.000000000000000000e-01, 1.783058948516845703e+02
2.250000000000000000e+02, 1.666809408425095853e+02, 7.541564622446917099e+01, 5.000000000000000000e-01, 1.791901650428771973e+02
2.260000000000000000e+02, 1.676073113831359649e+02, 7.543840175082377186e+01, 5.000000000000000000e-01, 1.798329708576202393e+02
2.270000000000000000e+02, 1.264448968907640563e+02, 7.545458980262887394e+01, 5.000000000000000000e-01, 1.806362078189849854e+02
2.280000000000000000e+02, 1.490912902708784884e+02, 7.547525207348138565e+01, 5.000000000000000000e-01, 1.815789430141448975e+02
2.290000000000000000e+02, 1.293983580090694261e+02, 7.549758900941692730e+01, 5.000000000000000000e-01, 1.825134217739105225e+02
2.300000000000000000e+02, 1.228372331519016996e+02, 7.552618201016446164e+01, 5.000000000000000000e-01, 1.833555457592010498e+02
2.310000000000000000e+02, 1.015792462358756438e+02, 7.554949921757227571e+01, 5.000000000000000000e-01, 1.839861247539520264e+02
2.320000000000000000e+02, 1.551762147405288772e+02, 7.557577692325651242e+01, 5.000000000000000000e-01, 1.848124270439147949e+02
2.330000000000000000e+02, 1.323886615979592705e+02, 7.561078526588325133e+01, 5.000000000000000000e-01, 1.857504429817199707e+02
2.340000000000000000e+02, 1.166064210391206188e+02, 7.564954351978661862e+01, 5.000000000000000000e-01, 1.867203567028045654e+02
2.350000000000000000e+02, 1.393593606231586080e+02, 7.568105378229448377e+01, 5.000000000000000000e-01, 1.876850957870483398e+02
2.360000000000000000e+02, 1.302481554392716134e+02, 7.570962255639869909e+01, 5.000000000000000000e-01, 1.886608278751373291e+02
2.370000000000000000e+02, 1.176158714131201322e+02, 7.573630666309264825e+01, 5.000000000000000000e-01, 1.895293309688568115e+02
2.380000000000000000e+02, 1.125570685308973395e+02, 7.576653528966566853e+01, 5.000000000000000000e-01, 1.901775269508361816e+02
2.390000000000000000e+02, 1.352696342989711979e+02, 7.579791351896990648e+01, 5.000000000000000000e-01, 1.910741429328918457e+02
2.400000000000000000e+02, 1.351786105868775394e+02, 7.582443515911113252e+01, 5.000000000000000000e-01, 1.920288367271423340e+02
2.410000000000000000e+02, 1.155255451746093343e+02, 7.584814494044562139e+01, 5.000000000000000000e-01, 1.930030257701873779e+02
2.420000000000000000e+02, 1.420731675173880149e+02, 7.586760263642931079e+01, 5.000000000000000000e-01, 1.939918899536132812e+02
2.430000000000000000e+02, 1.333438345542129753e+02, 7.589362885634166389e+01, 5.000000000000000000e-01, 1.949521439075469971e+02
2.440000000000000000e+02, 1.713720834061204243e+02, 7.591545891520365785e+01, 5.000000000000000000e-01, 1.959179477691650391e+02
2.450000000000000000e+02, 1.291971961818992440e+02, 7.593453904651771325e+01, 5.000000000000000000e-01, 1.967689228057861328e+02
2.460000000000000000e+02, 1.532469059788471384e+02, 7.595757916114060038e+01, 5.000000000000000000e-01, 1.974143009185791016e+02
2.470000000000000000e+02, 1.247174418885129086e+02, 7.599052615668112765e+01, 5.000000000000000000e-01, 1.983338649272918701e+02
2.480000000000000000e+02, 1.255333009372744328e+02, 7.601615852527552875e+01, 5.000000000000000000e-01, 1.993184907436370850e+02
2.490000000000000000e+02, 1.345151691158764606e+02, 7.603772662904191293e+01, 5.000000000000000000e-01, 2.003008399009704590e+02
2.500000000000000000e+02, 1.674927264832389255e+02, 7.605895128432656804e+01, 5.000000000000000000e-01, 2.012780678272247314e+02
2.510000000000000000e+02, 1.059730108055120752e+02, 7.607911193331278810e+01, 5.000000000000000000e-01, 2.022868127822875977e+02
2.520000000000000000e+02, 1.760997063334036170e+02, 7.610366174439617737e+01, 5.000000000000000000e-01, 2.032753469944000244e+02
2.530000000000000000e+02, 1.091453399663118091e+02, 7.613513707294559651e+01, 5.000000000000000000e-01, 2.040541210174560547e+02
2.540000000000000000e+02, 1.115830040875475788e+02, 7.616088747295275141e+01, 5.000000000000000000e-01, 2.047340438365936279e+02
2.550000000000000000e+02, 1.299820840243044415e+02, 7.618933121777814677e+01, 5.000000000000000000e-01, 2.057432038784027100e+02
2.560000000000000000e+02, 1.350196166569440095e+02, 7.621652271637624665e+01, 5.000000000000000000e-01, 2.067587878704071045e+02
2.570000000000000000e+02, 1.436962118744871759e+02, 7.624581376786898090e+01, 5.000000000000000000e-01, 2.077488319873809814e+02
2.580000000000000000e+02, 1.143080248878069085e+02, 7.627929656125260749e+01, 5.000000000000000000e-01, 2.087389137744903564e+02
2.590000000000000000e+02, 1.053235409525752715e+02, 7.630342428593314708e+01, 5.000000000000000000e-01, 2.097175939083099365e+02
2.600000000000000000e+02, 1.263968457481634147e+02, 7.632393848932603930e+01, 5.000000000000000000e-01, 2.106952059268951416e+02
2.610000000000000000e+02, 9.261365406546258328e+01, 7.633644441836395345e+01, 5.000000000000000000e-01, 2.116755368709564209e+02
2.620000000000000000e+02, 1.396342095702970596e+02, 7.635489011925118064e+01, 5.000000000000000000e-01, 2.126587238311767578e+02
2.630000000000000000e+02, 1.416350704106645253e+02, 7.636954760677714660e+01, 5.000000000000000000e-01, 2.136408429145812988e+02
2.640000000000000000e+02, 1.020923476803606036e+02, 7.637344206820644388e+01, 5.000000000000000000e-01, 2.146543560028076172e+02
2.650000000000000000e+02, 1.253456410986439096e+02, 7.638215073567377544e+01, 5.000000000000000000e-01, 2.153927068710327148e+02
2.660000000000000000e+02, 9.352817025007573193e+01, 7.640400851729155818e+01, 5.000000000000000000e-01, 2.160991518497467041e+02
2.670000000000000000e+02, 9.040913360001765398e+01, 7.642604836235524601e+01, 5.000000000000000000e-01, 2.170962288379669189e+02
2.680000000000000000e+02, 8.928746813245572866e+01, 7.644562096249016747e+01, 5.000000000000000000e-01, 2.180921180248260498e+02
2.690000000000000000e+02, 1.608268651587440559e+02, 7.646463485565520557e+01, 5.000000000000000000e-01, 2.190955908298492432e+02
2.700000000000000000e+02, 1.189920183573968444e+02, 7.648313571158132618e+01, 5.000000000000000000e-01, 2.200913667678833008e+02
2.710000000000000000e+02, 1.208622157909526607e+02, 7.650349416639924982e+01, 5.000000000000000000e-01, 2.210729427337646484e+02
2.720000000000000000e+02, 1.070797106472505789e+02, 7.652161156678013754e+01, 5.000000000000000000e-01, 2.220608878135681152e+02
2.730000000000000000e+02, 9.987600336049212046e+01, 7.653355094709698392e+01, 5.000000000000000000e-01, 2.230561647415161133e+02
2.740000000000000000e+02, 1.126419246359764514e+02, 7.653564057131595177e+01, 5.000000000000000000e-01, 2.240836570262908936e+02
2.750000000000000000e+02, 1.473812487599674910e+02, 7.653616253278923409e+01, 5.000000000000000000e-01, 2.250887050628662109e+02
2.760000000000000000e+02, 1.344166032067280696e+02, 7.652984257125427803e+01, 5.000000000000000000e-01, 2.260763809680938721e+02
2.770000000000000000e+02, 1.621976315918180376e+02, 7.652882685097117132e+01, 5.000000000000000000e-01, 2.270746378898620605e+02
2.780000000000000000e+02, 9.054385544504262384e+01, 7.654121060807523236e+01, 5.000000000000000000e-01, 2.280555698871612549e+02
2.790000000000000000e+02, 7.898865430377102825e+01, 7.655062163054424218e+01, 5.000000000000000000e-01, 2.290415098667144775e+02
2.800000000000000000e+02, 1.406068761747977476e+02, 7.656173699145178091e+01, 5.000000000000000000e-01, 2.300387001037597656e+02
2.810000000000000000e+02, 1.035860481107925608e+02, 7.656092952900151261e+01, 5.000000000000000000e-01, 2.310629708766937256e+02
2.820000000000000000e+02, 9.560184736971079644e+01, 7.656479095950582803e+01, 5.000000000000000000e-01, 2.320770187377929688e+02
2.830000000000000000e+02, 1.455991792693275215e+02, 7.657305104237761384e+01, 5.000000000000000000e-01, 2.330574629306793213e+02
2.840000000000000000e+02, 1.003113824313875995e+02, 7.657840853303736139e+01, 5.000000000000000000e-01, 2.340553598403930664e+02
2.850000000000000000e+02, 1.203159581585792068e+02, 7.658249489431757695e+01, 5.000000000000000000e-01, 2.350631937980651855e+02
2.860000000000000000e+02, 1.234317515118422506e+02, 7.659291685923365378e+01, 5.000000000000000000e-01, 2.358326237201690674e+02
2.870000000000000000e+02, 9.746263288647021739e+01, 7.659229821266205818e+01, 5.000000000000000000e-01, 2.365230069160461426e+02
2.880000000000000000e+02, 8.338686378733609672e+01, 7.659509237565016804e+01, 5.000000000000000000e-01, 2.375246629714965820e+02
2.890000000000000000e+02, 1.216125412466830085e+02, 7.659396854384083042e+01, 5.000000000000000000e-01, 2.385046129226684570e+02
2.900000000000000000e+02, 1.059862823834042871e+02, 7.659488229217650712e+01, 5.000000000000000000e-01, 2.394992268085479736e+02
2.910000000000000000e+02, 9.320829291261773619e+01, 7.660121955361678658e+01, 5.000000000000000000e-01, 2.404875757694244385e+02
2.920000000000000000e+02, 9.766742985066896665e+01, 7.660912084689560686e+01, 5.000000000000000000e-01, 2.414929368495941162e+02
2.930000000000000000e+02, 1.007434986840814020e+02, 7.661384699887244665e+01, 5.000000000000000000e-01, 2.424958498477935791e+02
2.940000000000000000e+02, 8.643019602104544674e+01, 7.662016166383610027e+01, 5.000000000000000000e-01, 2.434989187717437744e+02
2.950000000000000000e+02, 1.054061476278893537e+02, 7.661993872958900909e+01, 5.000000000000000000e-01, 2.445197448730468750e+02
2.960000000000000000e+02, 1.012183546440317912e+02, 7.661631424742346042e+01, 5.000000000000000000e-01, 2.455366528034210205e+02
2.970000000000000000e+02, 1.080530325212150302e+02, 7.661935005867475468e+01, 5.000000000000000000e-01, 2.465572710037231445e+02
2.980000000000000000e+02, 7.382337961648396174e+01, 7.661900373224497685e+01, 5.000000000000000000e-01, 2.475550410747528076e+02
2.990000000000000000e+02, 7.721857054400136633e+01, 7.662604220335532546e+01, 5.000000000000000000e-01, 2.485731139183044434e+02
3.000000000000000000e+02, 9.897289782735762742e+01, 7.663221109511977147e+01, 5.000000000000000000e-01, 2.495943269729614258e+02
3.010000000000000000e+02, 1.113032879104280823e+02, 7.663508271628710133e+01, 5.000000000000000000e-01, 2.506013560295104980e+02
3.020000000000000000e+02, 1.209290349066312587e+02, 7.663016446646528834e+01, 5.000000000000000000e-01, 2.515862989425659180e+02
3.030000000000000000e+02, 1.001889852847398004e+02, 7.663316354322074631e+01, 5.000000000000000000e-01, 2.525683877468109131e+02
3.040000000000000000e+02, 8.551517712726544573e+01, 7.664110329790982234e+01, 5.000000000000000000e-01, 2.535874869823455811e+02
3.050000000000000000e+02, 8.541308585914157447e+01, 7.665470902161247579e+01, 5.000000000000000000e-01, 2.545904607772827148e+02
3.060000000000000000e+02, 1.298773374462205084e+02, 7.666396072965517305e+01, 5.000000000000000000e-01, 2.555845980644226074e+02
3.070000000000000000e+02, 1.225877275795050991e+02, 7.668411835090961404e+01, 5.000000000000000000e-01, 2.565786187648773193e+02
3.080000000000000000e+02, 1.021676214379750007e+02, 7.669413425557070241e+01, 5.000000000000000000e-01, 2.575724358558654785e+02
3.090000000000000000e+02, 9.242721200891364219e+01, 7.670469002756520638e+01, 5.000000000000000000e-01, 2.585784258842468262e+02
3.100000000000000000e+02, 9.459278951316775874e+01, 7.672390067980700223e+01, 5.000000000000000000e-01, 2.595716390609741211e+02
3.110000000000000000e+02, 8.554849147292148359e+01, 7.674711595330269631e+01, 5.000000000000000000e-01, 2.605651569366455078e+02
3.120000000000000000e+02, 7.327099032001832768e+01, 7.676578277870059708e+01, 5.000000000000000000e-01, 2.615483028888702393e+02
3.130000000000000000e+02, 1.000410311395439891e+02, 7.678209817910901336e+01, 5.000000000000000000e-01, 2.625610218048095703e+02
3.140000000000000000e+02, 1.092590607945316918e+02, 7.678753444707581366e+01, 5.000000000000000000e-01, 2.635791697502136230e+02
3.150000000000000000e+02, 1.145552236914820696e+02, 7.678769132505236428e+01, 5.000000000000000000e-01, 2.645704329013824463e+02
3.160000000000000000e+02, 7.645051307898050652e+01, 7.679206449525682388e+01, 5.000000000000000000e-01, 2.655588679313659668e+02
3.170000000000000000e+02, 7.777536375830695192e+01, 7.679127673750508620e+01, 5.000000000000000000e-01, 2.665431778430938721e+02
3.180000000000000000e+02, 9.642985974473845090e+01, 7.679017765499585835e+01, 5.000000000000000000e-01, 2.675413448810577393e+02
3.190000000000000000e+02, 1.038216668460921426e+02, 7.679359778313690299e+01, 5.000000000000000000e-01, 2.685379619598388672e+02
3.200000000000000000e+02, 6.602692192876138222e+01, 7.679819166556011112e+01, 5.000000000000000000e-01, 2.695392408370971680e+02
3.210000000000000000e+02, 7.611164021099870070e+01, 7.680240179876682305e+01, 5.000000000000000000e-01, 2.705268559455871582e+02
3.220000000000000000e+02, 1.273455801299276402e+02, 7.681052615235280712e+01, 5.000000000000000000e-01, 2.715196979045867920e+02
3.230000000000000000e+02, 9.564070800133264072e+01, 7.681385614471314227e+01, 5.000000000000000000e-01, 2.725144760608673096e+02
3.240000000000000000e+02, 9.347354001864425754e+01, 7.681412538658598521e+01, 5.000000000000000000e-01, 2.735099117755889893e+02
3.250000000000000000e+02, 9.669162572816786394e+01, 7.681929005590646398e+01, 5.000000000000000000e-01, 2.745025207996368408e+02
3.260000000000000000e+02, 1.062333043421193963e+02, 7.682844756401357245e+01, 5.000000000000000000e-01, 2.754949157238006592e+02
3.270000000000000000e+02, 1.108563980034201961e+02, 7.682405602165458447e+01, 5.000000000000000000e-01, 2.764858758449554443e+02
3.280000000000000000e+02, 9.037851538873979962e+01, 7.681148043613660548e+01, 5.000000000000000000e-01, 2.774818010330200195e+02
3.290000000000000000e+02, 8.091481897140539559e+01, 7.679895182198065129e+01, 5.000000000000000000e-01, 2.784544098377227783e+02
3.300000000000000000e+02, 6.570848297824271356e+01, 7.679507004443448182e+01, 5.000000000000000000e-01, 2.791243257522583008e+02
3.310000000000000000e+02, 1.118736329866660242e+02, 7.679523548535571820e+01, 5.000000000000000000e-01, 2.799564008712768555e+02
3.320000000000000000e+02, 8.848189989821857182e+01, 7.678670535857214929e+01, 5.000000000000000000e-01, 2.809721968173980713e+02
3.330000000000000000e+02, 7.419235827077551448e+01, 7.678224916494464480e+01, 5.000000000000000000e-01, 2.819709351062774658e+02
3.340000000000000000e+02, 1.040671684123555139e+02, 7.677294505703372351e+01, 5.000000000000000000e-01, 2.829546709060668945e+02
3.350000000000000000e+02, 5.399226912931004563e+01, 7.676271631524950578e+01, 5.000000000000000000e-01, 2.839923326969146729e+02
3.360000000000000000e+02, 9.204439530253213775e+01, 7.675613447688917290e+01, 5.000000000000000000e-01, 2.850137407779693604e+02
3.370000000000000000e+02, 5.177653398339056423e+01, 7.676081111986448491e+01, 5.000000000000000000e-01, 2.860253729820251465e+02
3.380000000000000000e+02, 6.673937187359700829e+01, 7.676594507766340314e+01, 5.000000000000000000e-01, 2.870224609375000000e+02
3.390000000000000000e+02, 6.832952274929921543e+01, 7.677020622370184810e+01, 5.000000000000000000e-01, 2.880040838718414307e+02
3.400000000000000000e+02, 8.190397917350753687e+01, 7.677025693284767272e+01, 5.000000000000000000e-01, 2.889944100379943848e+02
3.410000000000000000e+02, 9.650316664208580164e+01, 7.677710671394365249e+01, 5.000000000000000000e-01, 2.899743340015411377e+02
3.420000000000000000e+02, 6.501556482613264620e+01, 7.678682378155971833e+01, 5.000000000000000000e-01, 2.909574558734893799e+02
3.430000000000000000e+02, 9.457423962284131846e+01, 7.679662314377594612e+01, 5.000000000000000000e-01, 2.919413559436798096e+02
3.440000000000000000e+02, 8.942872305432156566e+01, 7.680801385198486742e+01, 5.000000000000000000e-01, 2.929309198856353760e+02
3.450000000000000000e+02, 7.846955486181019523e+01, 7.681932300848200157e+01, 5.000000000000000000e-01, 2.939197089672088623e+02
3.460000000000000000e+02, 7.978097971271809286e+01, 7.683439233522187806e+01, 5.000000000000000000e-01, 2.949098198413848877e+02
3.470000000000000000e+02, 6.344330854932832153e+01, 7.685829529165910401e+01, 5.000000000000000000e-01, 2.959066908359527588e+02
3.480000000000000000e+02, 9.624101427112846352e+01, 7.688065213503672624e+01, 5.000000000000000000e-01, 2.968929758071899414e+02
3.490000000000000000e+02, 8.464771762788781473e+01, 7.690821257722546989e+01, 5.000000000000000000e-01, 2.978933928012847900e+02
3.500000000000000000e+02, 9.845019875839406609e+01, 7.693334483899292309e+01, 5.000000000000000000e-01, 2.988994119167327881e+02
3.510000000000000000e+02, 8.407210788760255582e+01, 7.695115274460206933e+01, 5.000000000000000000e-01, 2.999081659317016602e+02
3.520000000000000000e+02, 7.383418258835200731e+01, 7.696658284687718776e+01, 5.000000000000000000e-01, 3.009161269664764404e+02
3.530000000000000000e+02, 8.103301283373620834e+01, 7.697865433019475745e+01, 5.000000000000000000e-01, 3.019151260852813721e+02
3.540000000000000000e+02, 1.060291943830463453e+02, 7.699119078065027111e+01, 5.000000000000000000e-01, 3.029025769233703613e+02
3.550000000000000000e+02, 5.619693579213948453e+01, 7.699938334837662524e+01, 5.000000000000000000e-01, 3.038984189033508301e+02
3.560000000000000000e+02, 1.153829914885311609e+02, 7.700943155129995432e+01, 5.000000000000000000e-01, 3.045927448272705078e+02
3.570000000000000000e+02, 8.501677319292591051e+01, 7.701815468139957943e+01, 5.000000000000000000e-01, 3.053495969772338867e+02
3.580000000000000000e+02, 8.812142932765738124e+01, 7.701758443593473658e+01, 5.000000000000000000e-01, 3.063401808738708496e+02
3.590000000000000000e+02, 6.359454108112740300e+01, 7.701466045683960715e+01, 5.000000000000000000e-01, 3.073162238597869873e+02
3.600000000000000000e+02, 7.245948207350636494e+01, 7.700992707308556362e+01, 5.000000000000000000e-01, 3.082972197532653809e+02
3.610000000000000000e+02, 9.891727778175045671e+01, 7.699876849385726985e+01, 5.000000000000000000e-01, 3.092803688049316406e+02
3.620000000000000000e+02, 7.618167262619660107e+01, 7.698884755660444057e+01, 5.000000000000000000e-01, 3.102574489116668701e+02
3.630000000000000000e+02, 6.339431576587768546e+01, 7.697676639852966218e+01, 5.000000000000000000e-01, 3.112437319755554199e+02
3.640000000000000000e+02, 8.947969630469989966e+01, 7.696661526613668514e+01, 5.000000000000000000e-01, 3.122302448749542236e+02
3.650000000000000000e+02, 8.742539105736027238e+01, 7.695825048664771373e+01, 5.000000000000000000e-01, 3.132341020107269287e+02
3.660000000000000000e+02, 9.476173798643564794e+01, 7.694720493283625729e+01, 5.000000000000000000e-01, 3.142171487808227539e+02
3.670000000000000000e+02, 7.057983010321216000e+01, 7.693573995318394054e+01, 5.000000000000000000e-01, 3.152085058689117432e+02
3.680000000000000000e+02, 6.579441482847097689e+01, 7.692405442085009781e+01, 5.000000000000000000e-01, 3.161983218193054199e+02
3.690000000000000000e+02, 7.099273781112719917e+01, 7.691625960292910236e+01, 5.000000000000000000e-01, 3.171906938552856445e+02
3.700000000000000000e+02, 6.928584311464841505e+01, 7.691098333511996543e+01, 5.000000000000000000e-01, 3.181798357963562012e+02
3.710000000000000000e+02, 7.603911214277096065e+01, 7.690553514651925582e+01, 5.000000000000000000e-01, 3.191719028949737549e+02
3.720000000000000000e+02, 8.527708402204883953e+01, 7.690935251909243675e+01, 5.000000000000000000e-01, 3.201641998291015625e+02
3.730000000000000000e+02, 7.230463642015459413e+01, 7.691527571380450468e+01, 5.000000000000000000e-01, 3.211955299377441406e+02
3.740000000000000000e+02, 7.446350489548086671e+01, 7.692171844991378293e+01, 5.000000000000000000e-01, 3.221975498199462891e+02
3.750000000000000000e+02, 7.040539538001441144e+01, 7.692969790472369596e+01, 5.000000000000000000e-01, 3.231857290267944336e+02
3.760000000000000000e+02, 8.507254663853554177e+01, 7.693625403936367491e+01, 5.000000000000000000e-01, 3.241800968647003174e+02
3.770000000000000000e+02, 1.016876556702195415e+02, 7.692803901640471054e+01, 5.000000000000000000e-01, 3.251762168407440186e+02
3.780000000000000000e+02, 8.388075708116653573e+01, 7.691525300671892751e+01, 5.000000000000000000e-01, 3.261544010639190674e+02
3.790000000000000000e+02, 9.335289452298465562e+01, 7.691402576757822374e+01, 5.000000000000000000e-01, 3.271309678554534912e+02
3.800000000000000000e+02, 8.344674495822684435e+01, 7.691284707829963452e+01, 5.000000000000000000e-01, 3.281269147396087646e+02
3.810000000000000000e+02, 7.249228326861876326e+01, 7.692025389021792137e+01, 5.000000000000000000e-01, 3.291116600036621094e+02
3.820000000000000000e+02, 6.814023367892939120e+01, 7.692835515257058887e+01, 5.000000000000000000e-01, 3.301020050048828125e+02
3.830000000000000000e+02, 8.100732346226342884e+01, 7.694730410778437601e+01, 5.000000000000000000e-01, 3.310888187885284424e+02
3.840000000000000000e+02, 7.327372429703714829e+01, 7.696524936318704135e+01, 5.000000000000000000e-01, 3.320759928226470947e+02
3.850000000000000000e+02, 6.425326137109615843e+01, 7.697838186724108311e+01, 5.000000000000000000e-01, 3.330697929859161377e+02
3.860000000000000000e+02, 7.719524741144513769e+01, 7.698499637362958481e+01, 5.000000000000000000e-01, 3.340602939128875732e+02
3.870000000000000000e+02, 7.485283287352410753e+01, 7.699720726232548884e+01, 5.000000000000000000e-01, 3.349450039863586426e+02
3.880000000000000000e+02, 8.079604475200565616e+01, 7.701216680307405227e+01, 5.000000000000000000e-01, 3.356059048175811768e+02
3.890000000000000000e+02, 5.805463667306851505e+01, 7.703229672140011530e+01, 5.000000000000000000e-01, 3.365491049289703369e+02
3.900000000000000000e+02, 5.892697518734395601e+01, 7.705524944187884273e+01, 5.000000000000000000e-01, 3.375373597145080566e+02
3.910000000000000000e+02, 7.460701553497042937e+01, 7.707312636892004321e+01, 5.000000000000000000e-01, 3.385262498855590820e+02
3.920000000000000000e+02, 6.460858548270266510e+01, 7.708713625454801388e+01, 5.000000000000000000e-01, 3.395183150768280029e+02
3.930000000000000000e+02, 7.225254684260750082e+01, 7.710476404459659250e+01, 5.000000000000000000e-01, 3.405081636905670166e+02
3.940000000000000000e+02, 6.169832453090057811e+01, 7.711919246798331073e+01, 5.000000000000000000e-01, 3.414957137107849121e+02
3.950000000000000000e+02, 8.019916834178272325e+01, 7.713433792407653300e+01, 5.000000000000000000e-01, 3.425043289661407471e+02
3.960000000000000000e+02, 7.236935592194954836e+01, 7.714090514871934090e+01, 5.000000000000000000e-01, 3.435343790054321289e+02
3.970000000000000000e+02, 6.119058039598813536e+01, 7.714613782578565804e+01, 5.000000000000000000e-01, 3.445527219772338867e+02
3.980000000000000000e+02, 6.845445964071808476e+01, 7.716068166211120172e+01, 5.000000000000000000e-01, 3.455534439086914062e+02
3.990000000000000000e+02, 4.419440707487756015e+01, 7.717826279780643972e+01, 5.000000000000000000e-01, 3.465485897064208984e+02
4.000000000000000000e+02, 4.420865960304443831e+01, 7.718849263624599644e+01, 2.500000000000000000e-01, 3.475515379905700684e+02
4.010000000000000000e+02, 6.618276717301085910e+01, 7.719128985314293345e+01, 2.500000000000000000e-01, 3.485328917503356934e+02
4.020000000000000000e+02, 3.768492322838876873e+01, 7.719298000127747628e+01, 2.500000000000000000e-01, 3.496950058937072754e+02
4.030000000000000000e+02, 4.911217526126940669e+01, 7.719399147267971273e+01, 2.500000000000000000e-01, 3.508110940456390381e+02
4.040000000000000000e+02, 5.211767248324331092e+01, 7.719069094006455600e+01, 2.500000000000000000e-01, 3.518156716823577881e+02
4.050000000000000000e+02, 6.283059669507205314e+01, 7.719196161151062086e+01, 2.500000000000000000e-01, 3.528050470352172852e+02
4.060000000000000000e+02, 5.075734381870023526e+01, 7.719483112912020317e+01, 2.500000000000000000e-01, 3.537982368469238281e+02
4.070000000000000000e+02, 8.685543929480039083e+01, 7.719888203496114443e+01, 2.500000000000000000e-01, 3.547762808799743652e+02
4.080000000000000000e+02, 3.454596875733593464e+01, 7.720427459504072942e+01, 2.500000000000000000e-01, 3.557569098472595215e+02
4.090000000000000000e+02, 5.603708440850144257e+01, 7.720595538328721830e+01, 2.500000000000000000e-01, 3.567320389747619629e+02
4.100000000000000000e+02, 6.194027739492786822e+01, 7.720448359277747841e+01, 2.500000000000000000e-01, 3.576978890895843506e+02
4.110000000000000000e+02, 5.918564720909242283e+01, 7.720103802110703839e+01, 2.500000000000000000e-01, 3.586723237037658691e+02
4.120000000000000000e+02, 6.905186546773163059e+01, 7.719412519297074482e+01, 2.500000000000000000e-01, 3.597151880264282227e+02
4.130000000000000000e+02, 5.963849196357155336e+01, 7.718694750494675816e+01, 2.500000000000000000e-01, 3.607415769100189209e+02
4.140000000000000000e+02, 4.638693414391405412e+01, 7.718393968081693401e+01, 2.500000000000000000e-01, 3.617319748401641846e+02
4.150000000000000000e+02, 6.053138106776127358e+01, 7.718200201939299632e+01, 2.500000000000000000e-01, 3.627084398269653320e+02
4.160000000000000000e+02, 6.506523768885392656e+01, 7.717458091802672016e+01, 2.500000000000000000e-01, 3.636876368522644043e+02
4.170000000000000000e+02, 7.287372493552604169e+01, 7.716595426514568601e+01, 2.500000000000000000e-01, 3.646394999027252197e+02
4.180000000000000000e+02, 6.941199167411447490e+01, 7.715997032567271674e+01, 2.500000000000000000e-01, 3.653001458644866943e+02
4.190000000000000000e+02, 7.196523910400279078e+01, 7.715435444871955895e+01, 2.500000000000000000e-01, 3.662222757339477539e+02
4.200000000000000000e+02, 5.991909141990741006e+01, 7.715129242523582320e+01, 2.500000000000000000e-01, 3.671968789100646973e+02
4.210000000000000000e+02, 3.937249711030739263e+01, 7.714877468018664786e+01, 2.500000000000000000e-01, 3.681780679225921631e+02
4.220000000000000000e+02, 5.033689364358953355e+01, 7.714552568747512851e+01, 2.500000000000000000e-01, 3.691693818569183350e+02
4.230000000000000000e+02, 6.989002274907443280e+01, 7.714420433822402856e+01, 2.500000000000000000e-01, 3.701485488414764404e+02
4.240000000000000000e+02, 8.042734569202157502e+01, 7.714249600295292453e+01, 2.500000000000000000e-01, 3.711754140853881836e+02
4.250000000000000000e+02, 5.021971948978571731e+01, 7.713855694019380849e+01, 2.500000000000000000e-01, 3.721543769836425781e+02
4.260000000000000000e+02, 5.947805835778152783e+01, 7.713377300631125877e+01, 2.500000000000000000e-01, 3.731544446945190430e+02
4.270000000000000000e+02, 4.868497696235008476e+01, 7.713241827994234256e+01, 2.500000000000000000e-01, 3.741525487899780273e+02
4.280000000000000000e+02, 6.405198982276701258e+01, 7.713262929683344282e+01, 2.500000000000000000e-01, 3.751183559894561768e+02
4.290000000000000000e+02, 5.579223809488610897e+01, 7.712783969062859057e+01, 2.500000000000000000e-01, 3.761105790138244629e+02
4.300000000000000000e+02, 5.408854516744101204e+01, 7.712003803855505168e+01, 2.500000000000000000e-01, 3.770835137367248535e+02
4.310000000000000000e+02, 5.505203841559479372e+01, 7.711459613252273471e+01, 2.500000000000000000e-01, 3.780614609718322754e+02
4.320000000000000000e+02, 5.757268655892509912e+01, 7.711078486631754458e+01, 2.500000000000000000e-01, 3.790344760417938232e+02
4.330000000000000000e+02, 6.234627746708558504e+01, 7.710638942757316272e+01, 2.500000000000000000e-01, 3.800140008926391602e+02
